week_ending,week_number,broadway_season,status,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2003-10-12,1,2003-04,normal,662666.0,,63.0,100.0,10519.0,1773.0,0.0,6.0,0.9888,
2003-10-19,2,2003-04,normal,821248.0,158582.0,59.92,100.0,13705.0,1773.0,0.0,8.0,0.9662,-0.0226
2003-10-26,3,2003-04,normal,732199.0,-89049.0,59.47,100.0,12313.0,1773.0,0.0,7.0,0.9921,0.0259
2003-11-02,4,2003-04,normal,799286.0,67087.0,63.55,100.0,12577.0,1773.0,4.0,4.0,0.8867,-0.1054
2003-11-09,5,2003-04,normal,892085.0,92799.0,66.06,100.0,13505.0,1773.0,8.0,0.0,0.9521,0.0654
2003-11-16,6,2003-04,normal,926289.0,34204.0,66.75,100.0,13878.0,1773.0,8.0,0.0,0.9784,0.0263
2003-11-23,7,2003-04,normal,886753.0,-39536.0,64.97,100.0,13648.0,1773.0,8.0,0.0,0.9622,-0.0162
2003-11-30,8,2003-04,normal,1121308.0,234555.0,79.05,100.0,14184.0,1773.0,8.0,0.0,1.0,0.0378
2003-12-07,9,2003-04,normal,1010245.0,-111063.0,75.83,100.0,13323.0,1773.0,8.0,0.0,0.9393,-0.0607
2003-12-14,10,2003-04,normal,1023594.0,13349.0,75.72,100.0,13518.0,1773.0,8.0,0.0,0.953,0.0137
2003-12-21,11,2003-04,normal,1042819.0,19225.0,76.38,100.0,13653.0,1773.0,8.0,0.0,0.9626,0.0096000000000001
2003-12-28,12,2003-04,normal,1182972.0,140153.0,83.4,100.0,14184.0,1773.0,8.0,0.0,1.0,0.0374
2004-01-04,13,2003-04,normal,1188937.0,5965.0,83.82,100.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-01-11,14,2003-04,normal,1018069.0,-170868.0,75.07,240.0,13561.0,1773.0,8.0,0.0,0.9561,-0.0439
2004-01-18,15,2003-04,normal,1013453.0,-4616.0,75.07,240.0,13501.0,1773.0,8.0,0.0,0.9518,-0.0043
2004-01-25,16,2003-04,normal,1004090.0,-9363.0,74.45,240.0,13487.0,1773.0,8.0,0.0,0.9509,-0.0009
2004-02-01,17,2003-04,normal,951831.0,-52259.0,70.03,240.0,13591.0,1773.0,8.0,0.0,0.9582,0.0073000000000001
2004-02-08,18,2003-04,normal,944793.0,-7038.0,69.11,240.0,13671.0,1773.0,8.0,0.0,0.9638,0.0055999999999999
2004-02-15,19,2003-04,normal,1001323.0,56530.0,73.36,240.0,13649.0,1773.0,8.0,0.0,0.9623,-0.0014999999999999
2004-02-22,20,2003-04,normal,1064731.0,63408.0,75.07,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0377
2004-02-29,21,2003-04,normal,1010324.0,-54407.0,73.32,240.0,13779.0,1773.0,8.0,0.0,0.9714,-0.0286
2004-03-07,22,2003-04,normal,956417.0,-53907.0,72.62,240.0,13170.0,1773.0,8.0,0.0,0.9285,-0.0429
2004-03-14,23,2003-04,normal,1064717.0,108300.0,75.06,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0715
2004-03-21,24,2003-04,normal,1081471.0,16754.0,76.25,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-03-28,25,2003-04,normal,1070189.0,-11282.0,75.45,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-04-04,26,2003-04,normal,1101014.0,30825.0,77.62,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-04-11,27,2003-04,normal,1134594.0,33580.0,79.99,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-04-18,28,2003-04,normal,1104830.0,-29764.0,77.89,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-04-25,29,2003-04,normal,1082387.0,-22443.0,76.31,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-05-02,30,2003-04,normal,1065341.0,-17046.0,75.11,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-05-09,31,2003-04,normal,1092029.0,26688.0,77.16,240.0,14153.0,1773.0,8.0,0.0,0.9978,-0.0022
2004-05-16,32,2003-04,normal,1080711.0,-11318.0,76.19,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0022
2004-05-23,33,2003-04,normal,1106282.0,25571.0,78.0,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-05-30,34,2003-04,normal,1107202.0,920.0,78.06,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-06-06,35,2003-04,normal,953935.0,-153267.0,76.86,240.0,12411.0,1773.0,7.0,0.0,1.0,0.0
2004-06-13,36,2003-04,normal,1270693.0,316758.0,79.63,240.0,15957.0,1773.0,9.0,0.0,1.0,0.0
2004-06-20,37,2003-04,normal,1124528.0,-146165.0,79.28,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-06-27,38,2003-04,normal,1135355.0,10827.0,80.04,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-07-04,39,2003-04,normal,1142867.0,7512.0,80.57,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-07-11,40,2003-04,normal,1142433.0,-434.0,80.54,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-07-18,41,2003-04,normal,1166136.0,23703.0,82.21,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-07-25,42,2003-04,normal,1172927.0,6791.0,82.69,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-08-01,43,2003-04,normal,1174985.0,2058.0,82.84,240.0,14184.0,1773.0,8.0,0.0,1.0,0.0
2004-08-08,44,2003-04,normal,1187804.0,12819.0,82.08,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-08-15,45,2003-04,normal,1190775.0,2971.0,82.28,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-08-22,46,2003-04,normal,1201761.0,10986.0,83.04,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-08-29,47,2003-04,dark_break,,,,240.0,,,,,,
2004-09-05,48,2004-05,normal,1211753.0,9992.0,83.73,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-09-12,49,2004-05,normal,1192471.0,-19282.0,82.4,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-09-19,50,2004-05,normal,1165487.0,-26984.0,81.87,240.0,14236.0,1809.0,8.0,0.0,0.9837,-0.0163
2004-09-26,51,2004-05,normal,1172291.0,6804.0,81.0,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0163
2004-10-03,52,2004-05,normal,1178866.0,6575.0,81.46,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-10-10,53,2004-05,normal,1202536.0,23670.0,83.09,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-10-17,54,2004-05,normal,1180266.0,-22270.0,81.56,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-10-24,55,2004-05,normal,1185795.0,5529.0,81.94,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-10-31,56,2004-05,normal,1195979.0,10184.0,82.64,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-11-07,57,2004-05,normal,1196658.0,679.0,82.69,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-11-14,58,2004-05,normal,1196397.0,-261.0,82.67,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-11-21,59,2004-05,normal,1212075.0,15678.0,83.75,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-11-28,60,2004-05,normal,1274459.0,62384.0,88.06,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-12-05,61,2004-05,normal,1215046.0,-59413.0,83.96,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-12-12,62,2004-05,normal,1228233.0,13187.0,84.87,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-12-19,63,2004-05,normal,1241941.0,13708.0,85.82,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2004-12-26,64,2004-05,normal,1266203.0,24262.0,87.49,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-01-02,65,2004-05,normal,1276328.0,10125.0,88.19,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-01-09,66,2004-05,normal,1258911.0,-17417.0,86.99,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-01-16,67,2004-05,normal,1246349.0,-12562.0,86.12,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-01-23,68,2004-05,normal,1232405.0,-13944.0,85.16,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-01-30,69,2004-05,normal,1226773.0,-5632.0,84.77,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-02-06,70,2004-05,normal,1203023.0,-23750.0,83.64,240.0,14384.0,1809.0,8.0,0.0,0.9939,-0.0061
2005-02-13,71,2004-05,normal,1200119.0,-2904.0,83.34,240.0,14400.0,1809.0,8.0,0.0,0.995,0.0011
2005-02-20,72,2004-05,normal,1241283.0,41164.0,85.77,240.0,14472.0,1809.0,8.0,0.0,1.0,0.005
2005-02-27,73,2004-05,normal,1269846.0,28563.0,87.75,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-03-06,74,2004-05,normal,1211643.0,-58203.0,83.72,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-03-13,75,2004-05,normal,1210505.0,-1138.0,83.64,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-03-20,76,2004-05,normal,1202076.0,-8429.0,83.06,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-03-27,77,2004-05,normal,1211713.0,9637.0,83.73,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-04-03,78,2004-05,normal,1261177.0,49464.0,87.15,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-04-10,79,2004-05,normal,1201309.0,-59868.0,83.01,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-04-17,80,2004-05,normal,1203281.0,1972.0,83.15,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-04-24,81,2004-05,normal,1215733.0,12452.0,84.01,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-05-01,82,2004-05,normal,1255997.0,40264.0,86.79,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-05-08,83,2004-05,normal,1230678.0,-25319.0,85.04,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-05-15,84,2004-05,normal,1246462.0,15784.0,86.13,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-05-22,85,2004-05,normal,1243774.0,-2688.0,85.94,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-05-29,86,2004-05,normal,1255567.0,11793.0,86.76,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-06-05,87,2004-05,normal,1249964.0,-5603.0,86.37,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-06-12,88,2004-05,normal,1265536.0,15572.0,87.45,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-06-19,89,2004-05,normal,1267274.0,1738.0,87.57,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-06-26,90,2004-05,normal,1265311.0,-1963.0,87.43,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-07-03,91,2004-05,normal,1290478.0,25167.0,89.17,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-07-10,92,2004-05,normal,1302256.0,11778.0,89.98,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-07-17,93,2004-05,normal,1297582.0,-4674.0,89.66,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-07-24,94,2004-05,normal,1307492.0,9910.0,90.35,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-07-31,95,2004-05,normal,1311651.0,4159.0,90.63,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-08-07,96,2004-05,normal,1312297.0,646.0,90.68,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-08-14,97,2004-05,normal,1314515.0,2218.0,90.83,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-08-21,98,2004-05,normal,1312017.0,-2498.0,90.66,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-08-28,99,2004-05,normal,1317421.0,5404.0,91.03,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
2005-09-04,100,2005-06,normal,1320047.0,2626.0,91.21,240.0,14472.0,1809.0,8.0,0.0,1.0,0.0
